epoch,acc,loss,val_acc,val_loss
0,0.123291015625,2.5987114906311035,0.153076171875,2.2408342361450195
1,0.145263671875,2.2878611087799072,0.17724609375,2.2575132846832275
2,0.166259765625,2.2276928424835205,0.26220703125,2.1113510131835938
3,0.155517578125,2.222550868988037,0.218505859375,2.0919411182403564
4,0.16259765625,2.1984989643096924,0.253662109375,2.039217710494995
5,0.171142578125,2.170896530151367,0.274658203125,1.9590353965759277
6,0.194580078125,2.1276745796203613,0.285888671875,1.9386440515518188
7,0.197265625,2.108583450317383,0.28857421875,1.902371883392334
8,0.2080078125,2.0784661769866943,0.28515625,1.8696458339691162
9,0.21337890625,2.0795602798461914,0.28369140625,1.903449296951294
10,0.218017578125,2.033276319503784,0.310546875,1.8248156309127808
11,0.244384765625,2.0176150798797607,0.3310546875,1.7181910276412964
12,0.247802734375,2.026165246963501,0.310546875,1.7974884510040283
13,0.2578125,1.9380724430084229,0.2890625,1.9105726480484009
14,0.255615234375,1.9674183130264282,0.2841796875,1.8659392595291138
15,0.27099609375,1.9270164966583252,0.323974609375,1.783724308013916
16,0.2823616564273834,1.8888250589370728,0.3486328125,1.72480309009552
17,0.31002965569496155,1.8689488172531128,0.32568359375,1.7429276704788208
18,0.3076171875,1.864017367362976,0.339111328125,1.753432035446167
19,0.329345703125,1.8091875314712524,0.40283203125,1.6144373416900635
20,0.32275390625,1.8243277072906494,0.374267578125,1.6353366374969482
21,0.327880859375,1.8092159032821655,0.404296875,1.5401356220245361
22,0.349609375,1.7805206775665283,0.420654296875,1.5517476797103882
23,0.35791015625,1.7308558225631714,0.424072265625,1.5767202377319336
24,0.37109375,1.7182555198669434,0.41162109375,1.6139336824417114
25,0.368408203125,1.7316688299179077,0.439697265625,1.6515873670578003
26,0.374267578125,1.7146214246749878,0.449462890625,1.4786158800125122
27,0.393798828125,1.6858835220336914,0.427490234375,1.6923424005508423
28,0.394287109375,1.7056807279586792,0.38623046875,2.0005688667297363
29,0.39990234375,1.6838880777359009,0.447509765625,1.5169413089752197
30,0.414306640625,1.63620126247406,0.4208984375,1.6571033000946045
31,0.4091796875,1.642073154449463,0.4462890625,1.5103167295455933
32,0.399169921875,1.6374846696853638,0.455810546875,1.5191459655761719
33,0.409423828125,1.6301555633544922,0.510986328125,1.3421205282211304
34,0.40673828125,1.6514149904251099,0.49365234375,1.3984253406524658
35,0.417724609375,1.6027220487594604,0.4970703125,1.4571152925491333
36,0.4267578125,1.6084669828414917,0.496826171875,1.4758694171905518
37,0.427978515625,1.5991873741149902,0.4677734375,1.4940659999847412
38,0.422607421875,1.61661958694458,0.440185546875,1.618134617805481
39,0.43994140625,1.5831727981567383,0.50048828125,1.5106868743896484
40,0.430908203125,1.5913169384002686,0.48681640625,1.4363044500350952
41,0.45068359375,1.5615147352218628,0.496826171875,1.3949649333953857
42,0.4404296875,1.5662028789520264,0.471923828125,1.4529788494110107
43,0.44921875,1.5479518175125122,0.51123046875,1.4069119691848755
44,0.44921875,1.5464946031570435,0.4912109375,1.5383217334747314
45,0.455322265625,1.565057635307312,0.515625,1.4056376218795776
46,0.459716796875,1.5200387239456177,0.517578125,1.4553190469741821
47,0.4541015625,1.5567779541015625,0.42431640625,1.9720906019210815
48,0.469970703125,1.5011918544769287,0.507568359375,1.376604437828064
49,0.45361328125,1.5221593379974365,0.520751953125,1.4214582443237305
50,0.446044921875,1.5498963594436646,0.3994140625,1.7815656661987305
51,0.456787109375,1.5239447355270386,0.454345703125,1.840636134147644
52,0.472900390625,1.5050582885742188,0.480712890625,1.5638790130615234
53,0.47314453125,1.489555835723877,0.543212890625,1.3136720657348633
54,0.477783203125,1.4818994998931885,0.5,1.451494812965393
55,0.473388671875,1.509782314300537,0.474853515625,1.6315332651138306
56,0.466552734375,1.500962495803833,0.513427734375,1.5014138221740723
57,0.46875,1.4903088808059692,0.5634765625,1.2873637676239014
58,0.480712890625,1.4939073324203491,0.516357421875,1.490855097770691
59,0.476318359375,1.4959981441497803,0.5478515625,1.2617019414901733
60,0.49609375,1.4551382064819336,0.55029296875,1.3506168127059937
61,0.481689453125,1.4795570373535156,0.49267578125,1.4480751752853394
62,0.4881422817707062,1.4815564155578613,0.552734375,1.2728023529052734
63,0.49072265625,1.457518458366394,0.529052734375,1.3621914386749268
64,0.469482421875,1.492374300956726,0.54443359375,1.2861461639404297
65,0.4833984375,1.4873477220535278,0.581298828125,1.2143690586090088
66,0.502685546875,1.4479128122329712,0.551025390625,1.2684448957443237
67,0.496337890625,1.4456226825714111,0.52783203125,1.5547008514404297
68,0.4951171875,1.4754877090454102,0.5234375,1.464377999305725
69,0.484130859375,1.4800870418548584,0.48388671875,1.5892988443374634
70,0.48779296875,1.4483789205551147,0.56005859375,1.2841191291809082
71,0.48974609375,1.4715161323547363,0.608642578125,1.0982377529144287
72,0.498291015625,1.4492616653442383,0.5732421875,1.2616814374923706
73,0.501953125,1.430243730545044,0.464599609375,1.7029396295547485
74,0.488037109375,1.4508216381072998,0.427978515625,2.1205532550811768
75,0.491455078125,1.4500244855880737,0.49609375,1.507408618927002
76,0.490966796875,1.458763599395752,0.516845703125,1.4484530687332153
77,0.5,1.4477635622024536,0.4814453125,1.4872915744781494
78,0.50537109375,1.4383623600006104,0.501220703125,1.4424952268600464
79,0.4912109375,1.4555773735046387,0.5263671875,1.3941972255706787
80,0.5066699385643005,1.4362305402755737,0.585205078125,1.2071499824523926
81,0.511474609375,1.404468059539795,0.545654296875,1.3410463333129883
82,0.498046875,1.425027847290039,0.57373046875,1.262608528137207
83,0.507568359375,1.4163426160812378,0.4658203125,1.986430287361145
84,0.506103515625,1.4356679916381836,0.503662109375,1.6623111963272095
85,0.515380859375,1.3797056674957275,0.587646484375,1.2719134092330933
86,0.50048828125,1.4288651943206787,0.45361328125,1.9632115364074707
87,0.5078125,1.452886700630188,0.515380859375,1.5750991106033325
88,0.523681640625,1.4115791320800781,0.491943359375,1.5682202577590942
89,0.510498046875,1.4121277332305908,0.520751953125,1.4829427003860474
90,0.516845703125,1.4112759828567505,0.52392578125,1.4731379747390747
91,0.515380859375,1.4065027236938477,0.559814453125,1.260441780090332
92,0.517578125,1.4043434858322144,0.51953125,1.4642579555511475
93,0.5107421875,1.418033480644226,0.546142578125,1.3258893489837646
94,0.52880859375,1.3846745491027832,0.595703125,1.170868992805481
95,0.516357421875,1.3994425535202026,0.56884765625,1.3217740058898926
96,0.52197265625,1.4158049821853638,0.580322265625,1.2181905508041382
97,0.512939453125,1.3990284204483032,0.53564453125,1.345823049545288
98,0.515625,1.4060802459716797,0.584716796875,1.1850038766860962
99,0.51416015625,1.4150835275650024,0.607666015625,1.121983289718628
100,0.52392578125,1.380872368812561,0.544189453125,1.4127981662750244
101,0.530029296875,1.3658558130264282,0.47216796875,1.9252421855926514
102,0.521240234375,1.362854242324829,0.517333984375,1.6246676445007324
103,0.522705078125,1.3678516149520874,0.529296875,1.3614702224731445
104,0.523681640625,1.3808903694152832,0.603271484375,1.124714732170105
105,0.52685546875,1.3632290363311768,0.585205078125,1.1916682720184326
106,0.515869140625,1.412496566772461,0.545654296875,1.3837285041809082
107,0.52490234375,1.3899284601211548,0.577392578125,1.2884869575500488
108,0.52734375,1.3557584285736084,0.546875,1.320669412612915
109,0.52685546875,1.375949740409851,0.590087890625,1.273490071296692
110,0.51220703125,1.3975714445114136,0.51220703125,1.7071137428283691
111,0.54541015625,1.3648028373718262,0.526611328125,1.5533133745193481
112,0.534912109375,1.33657968044281,0.625732421875,1.1038198471069336
113,0.526123046875,1.392846703529358,0.57080078125,1.3721320629119873
114,0.5341796875,1.3631978034973145,0.551513671875,1.3411296606063843
115,0.5419921875,1.3336976766586304,0.54541015625,1.4405419826507568
116,0.5224609375,1.3996151685714722,0.5185546875,1.4867726564407349
117,0.522216796875,1.3658658266067505,0.5888671875,1.236580729484558
118,0.52197265625,1.3868749141693115,0.588134765625,1.2808068990707397
119,0.5222331881523132,1.381219506263733,0.499755859375,1.6954138278961182
